value,timestamp
-0.7188723889039199,2017-07-01 00:00:00
-0.8737588489645501,2017-07-01 12:00:00
-0.9058939690992576,2017-07-02 00:00:00
-1.0179409345137516,2017-07-02 12:00:00
-1.1109419085035253,2017-07-03 00:00:00
-1.0998357172356303,2017-07-03 12:00:00
,2017-07-04 00:00:00
-0.8641348562692341,2017-07-04 12:00:00
-0.825246727662529,2017-07-05 00:00:00
-0.8414712002021819,2017-07-05 12:00:00
-0.8074261693906185,2017-07-06 00:00:00
-0.8013307233280783,2017-07-06 12:00:00
-0.8810503365127572,2017-07-07 00:00:00
-0.5907339861892577,2017-07-07 12:00:00
-0.8057595186287166,2017-07-08 00:00:00
-0.9046334201620541,2017-07-08 12:00:00
0.4340685880188804,2017-07-09 00:00:00
0.04368036896606409,2017-07-09 12:00:00
-0.6861830545862444,2017-07-10 00:00:00
-0.7439095004413012,2017-07-10 12:00:00
-0.7404804172487169,2017-07-11 00:00:00
-0.7181935659365266,2017-07-11 12:00:00
-0.6601843264094587,2017-07-12 00:00:00
-0.6279107508093538,2017-07-12 12:00:00
-0.6326700629968436,2017-07-13 00:00:00
-0.5724787972770518,2017-07-13 12:00:00
-0.6071403587063687,2017-07-14 00:00:00
-0.47477266271299556,2017-07-14 12:00:00
-0.5415202556310048,2017-07-15 00:00:00
,2017-07-15 12:00:00
0.4829090969604046,2017-07-16 00:00:00
-0.5019505448060408,2017-07-16 12:00:00
-0.5055345632520253,2017-07-17 00:00:00
-0.4509145124523502,2017-07-17 12:00:00
-0.45984181984151207,2017-07-18 00:00:00
-0.4840609021249269,2017-07-18 12:00:00
-0.39219892377187254,2017-07-19 00:00:00
-0.38671801737230166,2017-07-19 12:00:00
0.11707315313184763,2017-07-20 00:00:00
-0.3547243693341314,2017-07-20 12:00:00
-0.35719349749594914,2017-07-21 00:00:00
-0.34847950662024063,2017-07-21 12:00:00
-0.346825161323296,2017-07-22 00:00:00
-0.3045886070966751,2017-07-22 12:00:00
-0.284123475161203,2017-07-23 00:00:00
-0.2941713777846482,2017-07-23 12:00:00
0.9538764658276051,2017-07-24 00:00:00
-0.2588355309940087,2017-07-24 12:00:00
-0.23565333073878017,2017-07-25 00:00:00
-0.1929731144376181,2017-07-25 12:00:00
-0.20562229041784585,2017-07-26 00:00:00
-0.17714690534551997,2017-07-26 12:00:00
-0.16046840159669173,2017-07-27 00:00:00
-0.157125324351246,2017-07-27 12:00:00
-0.1437083281571495,2017-07-28 00:00:00
-0.10165742293645308,2017-07-28 12:00:00
-0.10874052700319005,2017-07-29 00:00:00
-0.0891578143590131,2017-07-29 12:00:00
-0.7601684560097721,2017-07-30 00:00:00
-0.04874594176767892,2017-07-30 12:00:00
-0.0338011265295548,2017-07-31 00:00:00
-0.013265030575764444,2017-07-31 12:00:00
0.0,2017-08-01 00:00:00
0.0174094447975097,2017-08-01 12:00:00
0.03269717521612575,2017-08-02 00:00:00
0.04232399715093603,2017-08-02 12:00:00
0.06854548169098047,2017-08-03 00:00:00
0.08403563695855189,2017-08-03 12:00:00
0.09048874960285061,2017-08-04 00:00:00
0.1133878242329092,2017-08-04 12:00:00
0.13423420120322455,2017-08-05 00:00:00
0.1424401802593023,2017-08-05 12:00:00
0.1204468777023491,2017-08-06 00:00:00
0.172959972886149,2017-08-06 12:00:00
0.17768168701614018,2017-08-07 00:00:00
0.20485286460300006,2017-08-07 12:00:00
0.21378803515688544,2017-08-08 00:00:00
0.28708219707896165,2017-08-08 12:00:00
0.23153491677713522,2017-08-09 00:00:00
0.2552515494045759,2017-08-09 12:00:00
0.26809645459035975,2017-08-10 00:00:00
0.2729965403771146,2017-08-10 12:00:00
0.32157888230272225,2017-08-11 00:00:00
0.2980636229580673,2017-08-11 12:00:00
,2017-08-12 00:00:00
,2017-08-12 12:00:00
0.371529727553373,2017-08-13 00:00:00
0.43706635888003414,2017-08-13 12:00:00
0.3949644203280202,2017-08-14 00:00:00
0.4321355614970821,2017-08-14 12:00:00
0.5106650085109138,2017-08-15 00:00:00
0.4821517090617876,2017-08-15 12:00:00
0.380066432520085,2017-08-16 00:00:00
0.4670668833788473,2017-08-16 12:00:00
0.5060790602209452,2017-08-17 00:00:00
0.5907326795206892,2017-08-17 12:00:00
0.568908389681585,2017-08-18 00:00:00
0.5375987953133661,2017-08-18 12:00:00
0.6147190603594461,2017-08-19 00:00:00
0.693285260358163,2017-08-19 12:00:00
0.6385093600491434,2017-08-20 00:00:00
0.6199455711705425,2017-08-20 12:00:00
,2017-08-21 00:00:00
0.73331668743702,2017-08-21 12:00:00
-0.28642458094320045,2017-08-22 00:00:00
0.7200556077515603,2017-08-22 12:00:00
0.768208353042539,2017-08-23 00:00:00
0.7339277233378908,2017-08-23 12:00:00
0.7347152751489565,2017-08-24 00:00:00
0.924243448306859,2017-08-24 12:00:00
0.6075555070948294,2017-08-25 00:00:00
0.8921300150227769,2017-08-25 12:00:00
0.9036760160823835,2017-08-26 00:00:00
0.9827205511399013,2017-08-26 12:00:00
0.7746876510070174,2017-08-27 00:00:00
0.8064020209638139,2017-08-27 12:00:00
0.9191979928312056,2017-08-28 00:00:00
-0.8099150514629172,2017-08-28 12:00:00
0.790757662006827,2017-08-29 00:00:00
0.8598058684269396,2017-08-29 12:00:00
,2017-08-30 00:00:00
1.1492537999989514,2017-08-30 12:00:00
0.9272497161967844,2017-08-31 00:00:00
1.0942494953963933,2017-08-31 12:00:00
0.8696753027590963,2017-09-01 00:00:00
