value,timestamp
-0.8867911727910713,2017-07-01 00:00:00
-1.0450367371697484,2017-07-01 12:00:00
-0.6911215457849287,2017-07-02 00:00:00
-1.004079722289164,2017-07-02 12:00:00
-0.08815672311233147,2017-07-03 00:00:00
-0.9405085132771976,2017-07-03 12:00:00
-0.8440909809031513,2017-07-04 00:00:00
-0.9336402975486359,2017-07-04 12:00:00
-0.7963969944054317,2017-07-05 00:00:00
-0.969528534818682,2017-07-05 12:00:00
-0.9289427888161718,2017-07-06 00:00:00
-0.8546575911593691,2017-07-06 12:00:00
-0.7601378830105321,2017-07-07 00:00:00
-0.8061089323935314,2017-07-07 12:00:00
-0.8492019912514914,2017-07-08 00:00:00
-0.7422410463334822,2017-07-08 12:00:00
-0.8253761266818259,2017-07-09 00:00:00
-0.7289547980383606,2017-07-09 12:00:00
-0.61079957901409,2017-07-10 00:00:00
-0.675984952902789,2017-07-10 12:00:00
-0.6282357404441296,2017-07-11 00:00:00
-0.6093815708215401,2017-07-11 12:00:00
-0.6840907333782941,2017-07-12 00:00:00
-0.8085239176903141,2017-07-12 12:00:00
-0.6859704274359482,2017-07-13 00:00:00
-0.6854858741941393,2017-07-13 12:00:00
-0.6561809541998895,2017-07-14 00:00:00
-0.3930063766656202,2017-07-14 12:00:00
-0.4584430569102743,2017-07-15 00:00:00
-0.443994597873109,2017-07-15 12:00:00
-0.5212110345894571,2017-07-16 00:00:00
-0.45661436054839083,2017-07-16 12:00:00
-0.6034676777759252,2017-07-17 00:00:00
-0.5315079594853923,2017-07-17 12:00:00
0.09751715013461215,2017-07-18 00:00:00
-0.3734241679474684,2017-07-18 12:00:00
-0.4146120233931382,2017-07-19 00:00:00
-0.3995441984342814,2017-07-19 12:00:00
0.05819742049461385,2017-07-20 00:00:00
-0.37819764942652695,2017-07-20 12:00:00
-0.28626656615734164,2017-07-21 00:00:00
-0.3320517719407079,2017-07-21 12:00:00
-0.3128858871337852,2017-07-22 00:00:00
-0.3749147312533383,2017-07-22 12:00:00
-0.29489657610822156,2017-07-23 00:00:00
-0.2821415421718448,2017-07-23 12:00:00
-0.2424263138147718,2017-07-24 00:00:00
-0.20334657407099865,2017-07-24 12:00:00
-0.2102274115300927,2017-07-25 00:00:00
-0.19715393201082376,2017-07-25 12:00:00
,2017-07-26 00:00:00
-0.18859745311182582,2017-07-26 12:00:00
-0.1535098414728509,2017-07-27 00:00:00
-0.1310573010187483,2017-07-27 12:00:00
0.4305713103540365,2017-07-28 00:00:00
-0.10599642596862305,2017-07-28 12:00:00
-0.09651894854028259,2017-07-29 00:00:00
-0.07669344482484387,2017-07-29 12:00:00
-0.06382433114827811,2017-07-30 00:00:00
-0.056431158502490246,2017-07-30 12:00:00
-0.029067741671962022,2017-07-31 00:00:00
-0.01670903800014777,2017-07-31 12:00:00
0.0,2017-08-01 00:00:00
0.015565997148840932,2017-08-01 12:00:00
-0.1411427012562092,2017-08-02 00:00:00
0.03974878521230644,2017-08-02 12:00:00
0.06890982723904523,2017-08-03 00:00:00
0.98585018603802,2017-08-03 12:00:00
0.08010777402089303,2017-08-04 00:00:00
0.11196956955861012,2017-08-04 12:00:00
,2017-08-05 00:00:00
0.14349841766218696,2017-08-05 12:00:00
0.15535665078289485,2017-08-06 00:00:00
0.1805011106507057,2017-08-06 12:00:00
0.19571083178529994,2017-08-07 00:00:00
0.21305311250020428,2017-08-07 12:00:00
0.21940272103810335,2017-08-08 00:00:00
0.24513515244469583,2017-08-08 12:00:00
0.23767990005928535,2017-08-09 00:00:00
0.3161509971954823,2017-08-09 12:00:00
0.29230922393242165,2017-08-10 00:00:00
-0.6620776998390123,2017-08-10 12:00:00
0.31766207272330205,2017-08-11 00:00:00
0.4607796371996633,2017-08-11 12:00:00
0.35641507977085235,2017-08-12 00:00:00
0.3654106322946379,2017-08-12 12:00:00
,2017-08-13 00:00:00
0.3151385510728742,2017-08-13 12:00:00
0.339164779568512,2017-08-14 00:00:00
0.39016716088966974,2017-08-14 12:00:00
0.44748802570113533,2017-08-15 00:00:00
0.3607125587854281,2017-08-15 12:00:00
0.4972762841765739,2017-08-16 00:00:00
0.5028247752661821,2017-08-16 12:00:00
0.47614112155853827,2017-08-17 00:00:00
0.5271029132746943,2017-08-17 12:00:00
0.47998602152773284,2017-08-18 00:00:00
0.5660859642053804,2017-08-18 12:00:00
0.49958929914956196,2017-08-19 00:00:00
0.6355089628271117,2017-08-19 12:00:00
0.6348807420464546,2017-08-20 00:00:00
0.5424269466831149,2017-08-20 12:00:00
0.6763392691913706,2017-08-21 00:00:00
-0.9371113387165206,2017-08-21 12:00:00
,2017-08-22 00:00:00
0.6439826328515916,2017-08-22 12:00:00
0.6601693568971172,2017-08-23 00:00:00
0.7605955266834054,2017-08-23 12:00:00
0.591780492396487,2017-08-24 00:00:00
,2017-08-24 12:00:00
-0.5733013518217411,2017-08-25 00:00:00
0.7645103310148671,2017-08-25 12:00:00
0.9220271208374268,2017-08-26 00:00:00
0.8358504605215883,2017-08-26 12:00:00
0.9230839168565039,2017-08-27 00:00:00
0.771906103422387,2017-08-27 12:00:00
,2017-08-28 00:00:00
0.7799401660118758,2017-08-28 12:00:00
0.908244513716699,2017-08-29 00:00:00
0.9912493797328733,2017-08-29 12:00:00
1.019438104873344,2017-08-30 00:00:00
1.0692663090683128,2017-08-30 12:00:00
0.8779571059370705,2017-08-31 00:00:00
0.9446821280174041,2017-08-31 12:00:00
0.82382643789198,2017-09-01 00:00:00
