value,timestamp
-0.8461888479111013,2017-07-01 00:00:00
-1.0024840766183811,2017-07-01 12:00:00
-0.8273661821402256,2017-07-02 00:00:00
-0.9905131138371408,2017-07-02 12:00:00
-0.9683660581037735,2017-07-03 00:00:00
-1.071793678611217,2017-07-03 12:00:00
-0.9555973665267723,2017-07-04 00:00:00
-0.6584558078677243,2017-07-04 12:00:00
-0.9465620199895186,2017-07-05 00:00:00
-0.9394092060527204,2017-07-05 12:00:00
-0.5096137320760061,2017-07-06 00:00:00
0.6687781993110256,2017-07-06 12:00:00
0.26265009880042123,2017-07-07 00:00:00
-0.8952186196978114,2017-07-07 12:00:00
-0.7042575658703807,2017-07-08 00:00:00
-0.8058136209623861,2017-07-08 12:00:00
-0.7693615328586123,2017-07-09 00:00:00
-0.7541161107342015,2017-07-09 12:00:00
-0.8050292063778595,2017-07-10 00:00:00
-0.6357316342459797,2017-07-10 12:00:00
-0.7568488788882963,2017-07-11 00:00:00
-0.8206174629783028,2017-07-11 12:00:00
-0.5802843075616442,2017-07-12 00:00:00
-0.5281788556067646,2017-07-12 12:00:00
-0.48817069377825445,2017-07-13 00:00:00
-0.6482139707615737,2017-07-13 12:00:00
-0.5936938200601563,2017-07-14 00:00:00
-0.6225312421614329,2017-07-14 12:00:00
-0.5996068696829321,2017-07-15 00:00:00
-0.4428544929604073,2017-07-15 12:00:00
-0.4903925323819947,2017-07-16 00:00:00
-0.46166755936157033,2017-07-16 12:00:00
-0.5117863737334191,2017-07-17 00:00:00
-0.5051950756805019,2017-07-17 12:00:00
-0.6415964925891615,2017-07-18 00:00:00
-0.4408359761625176,2017-07-18 12:00:00
-0.33454887097829955,2017-07-19 00:00:00
-0.3782460566232445,2017-07-19 12:00:00
-0.3947707756085964,2017-07-20 00:00:00
-0.3200272097733956,2017-07-20 12:00:00
-0.31968816239669534,2017-07-21 00:00:00
,2017-07-21 12:00:00
-0.3203046086563961,2017-07-22 00:00:00
-0.3303133389970723,2017-07-22 12:00:00
-0.2618183815978005,2017-07-23 00:00:00
-0.25715623969647755,2017-07-23 12:00:00
-0.24962760265818806,2017-07-24 00:00:00
-0.30895967674733094,2017-07-24 12:00:00
-0.21301631467246968,2017-07-25 00:00:00
-0.23649392151724613,2017-07-25 12:00:00
-0.3946711206461708,2017-07-26 00:00:00
-0.1868311998136887,2017-07-26 12:00:00
-0.18372104704006548,2017-07-27 00:00:00
0.10351282818720642,2017-07-27 12:00:00
-0.13902972749579337,2017-07-28 00:00:00
-0.11143169791281246,2017-07-28 12:00:00
-0.1048034205575995,2017-07-29 00:00:00
-0.0854505079328372,2017-07-29 12:00:00
-0.060144625936459785,2017-07-30 00:00:00
-0.05319248807938018,2017-07-30 12:00:00
-0.03286906271709509,2017-07-31 00:00:00
0.2323429906664345,2017-07-31 12:00:00
0.0,2017-08-01 00:00:00
0.019027748947799773,2017-08-01 12:00:00
0.028032557475162437,2017-08-02 00:00:00
0.1939483655722578,2017-08-02 12:00:00
0.06603232710848791,2017-08-03 00:00:00
0.08523929523700251,2017-08-03 12:00:00
0.08408040653917931,2017-08-04 00:00:00
0.11401057353527075,2017-08-04 12:00:00
0.12960481595101164,2017-08-05 00:00:00
0.15827419696330233,2017-08-05 12:00:00
0.18113977294014413,2017-08-06 00:00:00
0.1661544530398377,2017-08-06 12:00:00
0.18468346670397787,2017-08-07 00:00:00
0.18644724250439385,2017-08-07 12:00:00
0.2000058974056958,2017-08-08 00:00:00
0.250228468786278,2017-08-08 12:00:00
0.2597031932181987,2017-08-09 00:00:00
0.26682275870773475,2017-08-09 12:00:00
0.25300330155321693,2017-08-10 00:00:00
0.2746573670639048,2017-08-10 12:00:00
0.27333220984097384,2017-08-11 00:00:00
0.2996225301258343,2017-08-11 12:00:00
0.28304883447808515,2017-08-12 00:00:00
0.3822865764344425,2017-08-12 12:00:00
0.385505578965458,2017-08-13 00:00:00
0.44199895547156026,2017-08-13 12:00:00
0.3491997736075438,2017-08-14 00:00:00
0.313470983276126,2017-08-14 12:00:00
0.45955642560418003,2017-08-15 00:00:00
0.4485020957965286,2017-08-15 12:00:00
0.4531576085181946,2017-08-16 00:00:00
0.5203676372691467,2017-08-16 12:00:00
0.4420190774038464,2017-08-17 00:00:00
0.48327939014611165,2017-08-17 12:00:00
0.5612063437881594,2017-08-18 00:00:00
0.6204769750621321,2017-08-18 12:00:00
,2017-08-19 00:00:00
0.63982201748245,2017-08-19 12:00:00
0.6922525933559077,2017-08-20 00:00:00
0.6828820673583088,2017-08-20 12:00:00
0.08264147615429973,2017-08-21 00:00:00
0.7573856722433374,2017-08-21 12:00:00
-0.5125582960740305,2017-08-22 00:00:00
,2017-08-22 12:00:00
0.6515389750597268,2017-08-23 00:00:00
0.7482352667953452,2017-08-23 12:00:00
0.7369506988582176,2017-08-24 00:00:00
0.7656824105259332,2017-08-24 12:00:00
0.7809774709731911,2017-08-25 00:00:00
,2017-08-25 12:00:00
0.7711579255349061,2017-08-26 00:00:00
0.7124448167458968,2017-08-26 12:00:00
0.7629259375146816,2017-08-27 00:00:00
0.6992365765517676,2017-08-27 12:00:00
0.7541631652732136,2017-08-28 00:00:00
0.43511968978194004,2017-08-28 12:00:00
0.7473907596920593,2017-08-29 00:00:00
0.9311101748761862,2017-08-29 12:00:00
0.8474632424834911,2017-08-30 00:00:00
0.9910675670085375,2017-08-30 12:00:00
,2017-08-31 00:00:00
,2017-08-31 12:00:00
1.1892039221670956,2017-09-01 00:00:00
